source,author,title,description,url,urlToImage,publishedAt,content,source_name
"{'id': None, 'name': 'SB Nation'}",Calvin,CONFIRMED: Everton sign young defender Jake O’Brien,The Blues have an eye to the future with the hulking Irish international,https://royalbluemersey.sbnation.com/2024/7/30/24208907/confirmed-everton-transfer-news-sign-jake-obrien-olympique-lyon-seamus-coleman-branthwaite-tarkowski,https://cdn.vox-cdn.com/thumbor/vCYU571STUvmOxc5xg0_eZ0fYt4=/0x21:1440x775/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/25552276/JOB1.png,2024-07-30T16:33:05Z,The Blues have an eye to the future with the hulking Irish international Everton have confirmed their fifth signing of the summer and it’s not even August yet with the addition of rising star defende… [+4072 chars],SB Nation
"{'id': None, 'name': 'Sky Sports'}",Ben Grounds,Everton complete deal for Lyon defender O'Brien,Everton have signed Republic of Ireland defender Jake O'Brien from Lyon.,https://www.skysports.com/football/news/11671/13186329/jake-obrien-everton-sign-republic-of-ireland-defender-from-lyon,https://e0.365dm.com/24/07/1600x900/skysports-jake-o-brien-lyon_6640965.jpg?20240727181807,2024-07-30T16:30:00Z,"Everton have signed Republic of Ireland defender Jake O'Brien from Lyon.
The 23-year-old centre-back has signed a four-year deal and returns to the Premier League, having only joined the Ligue 1 clu… [+5001 chars]",Sky Sports
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed],[Removed]
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed],[Removed]
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed],[Removed]
"{'id': 'four-four-two', 'name': 'FourFourTwo'}",Jules Breach,"JULES BREACH: 3am alarms, state of the art technology, muted celebrations when England won and Alexi Lalas' one-liners... what it was like covering Euro 2024 in America",The presenter details her Stateside summer on Fox Sports covering Euro 2024,https://www.fourfourtwo.com/news/jules-breach-3am-alarms-state-of-the-art-technology-muted-celebrations-when-england-won-and-alexi-lalas-one-liners-what-it-was-like-covering-euro-2024-in-america,https://cdn.mos.cms.futurecdn.net/x6NRVq6UYeSzDz44Tne2RG-1200-80.png,2024-07-30T15:00:33Z,"You can’t beat a tournament summer. Non-stop football, days fuelled by conversation about the best goal, the next young star to break through, debates about team selection and gatherings with your fa… [+5900 chars]",FourFourTwo
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",The Feed,"Real Madrid's Kylian Mbappe become youngest club owner in European football history, know the inside story","Kylian Mbappe has etched his name yet again in the European football's history books by becoming the youngest stakeholder of a European club ever, at the age of just 25. He will be moving ahead with his acquisition of this premier tier football club through h…",https://economictimes.indiatimes.com/news/international/us/real-madrids-kylian-mbappe-become-youngest-club-owner-in-european-football-history-know-the-inside-story/articleshow/112143413.cms,"https://img.etimg.com/thumb/msid-112143419,width-1200,height-630,imgsize-160370,overlay-economictimes/photo.jpg",2024-07-30T14:31:02Z,"(Catch all the US News, UK News, Canada News, International Breaking News Events, and Latest News Updates on The Economic Times.)
Download The Economic Times News App to get Daily International News… [+8 chars]",The Times of India
"{'id': 'cbs-news', 'name': 'CBS News'}",Meredith Gordon,How to watch today's USA vs. Guinea men's Olympic soccer game,Team USA (USMNT) faces Guinea in men's Olympic soccer. Find out how and when to watch today's match.,https://www.cbsnews.com/essentials/how-to-watch-the-usa-vs-guinea-mens-olympic-soccer-game-today-livestream-options-more/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/07/29/189e6b06-28de-4c94-9111-e2e4e0fc0d5d/thumbnail/1200x630/12925169d28866ad23787e82883e8bc1/gettyimages-2163946311-1.jpg?v=5501038cbc281520ff9fdc308faab7dc,2024-07-30T14:06:00Z,Walker Zimmerman #3 of Team USA celebrates scoring his team's second goal during the Men's group A match between New Zealand and United States during the Olympic Games Paris 2024 at Stade de Marseill… [+8615 chars],CBS News
"{'id': 'four-four-two', 'name': 'FourFourTwo'}",Ryan Dabbs,Manchester United to sign wonderkid dubbed 'the next Victor Osimhen': report,Manchester United are looking to add an extremely talented youngster to their ranks in the coming future,https://www.fourfourtwo.com/news/manchester-united-transfer-news-to-sign-wonderkid-dubbed-the-next-victor-osimhen-report-signings-man-utd-gossip-paper-talk-rumours-mufc-ggmu,https://cdn.mos.cms.futurecdn.net/L7wPvRx8xz9LfubsSm4Rxn-1200-80.png,2024-07-30T14:00:40Z,"Manchester United are looking to add another striker to their squad this summer, with one target having been compared to Victor Osimhen.
Having already added Joshua Zirkzee to their side to provide … [+2806 chars]",FourFourTwo
"{'id': None, 'name': 'Forbes'}","Neil Sahota, Contributor, 
 Neil Sahota, Contributor
 https://www.forbes.com/sites/neilsahota/",Unleashing The Power Of AI To Create A New Era In Soccer Excellence,"Where every pass, every move, and every goal counts, soccer (football to most of the world) is experiencing a revolutionary transformation. The catalyst? AI.",https://www.forbes.com/sites/neilsahota/2024/07/30/unleashing-the-power-of-ai-to-create-a-new-era-in-soccer-excellence/,https://imageio.forbes.com/specials-images/imageserve/66a7d86c3b80dc6e2fe89041/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-30T14:00:00Z,"AI is transforming the game of soccer (football.)
getty
In the world of soccer (football for most of the world), where every pass, every move, and every goal counts, this sport is experiencing a re… [+4062 chars]",Forbes
"{'id': None, 'name': 'Arsenal.com'}",,Riccardo Calafiori's FPL price revealed!,Fantasy Premier League has launched for the new 2024/25 season! See the prices of all of our players in the game,https://www.arsenal.com/news/riccardo-calafioris-fpl-price-revealed,https://www.arsenal.com/sites/default/files/styles/desktop_16x9/public/images/fantasy.png?h=f9d2d83f&auto=webp&itok=7ivzixKf,2024-07-30T13:50:00Z,"Steph Catley produced an incredible performance with two goals and two assists as Australia came from 5-2 down to beat Zambia 6-5 at the Paris 2024 Olympics on Sunday.
Barbra Banda gave Zambia the l… [+2310 chars]",Arsenal.com
"{'id': None, 'name': 'Phys.Org'}",Will Wright,"Sports partnerships with not-for-profits show lackluster results, study finds","Partnerships between professional sports teams and not-for-profit organizations (NPOs) are often weakened by power imbalances, informality and a lack of strategic intent, according to new research led by RMIT University.",https://phys.org/news/2024-07-sports-partnerships-profits-lackluster-results.html,https://scx2.b-cdn.net/gfx/news/2024/sports-partnerships-wi.jpg,2024-07-30T13:47:15Z,"Partnerships between professional sports teams and not-for-profit organizations (NPOs) are often weakened by power imbalances, informality and a lack of strategic intent, according to new research le… [+4170 chars]",Phys.Org
"{'id': None, 'name': 'CBS Sports'}",Will Backus,"SEC strength of schedule rankings 2024: Florida faces brutal slate, Texas has clear path to playoff",The SEC's newcomers face vastly different outlooks in their first seasons as league members,https://www.cbssports.com/college-football/news/sec-strength-of-schedule-rankings-2024-florida-faces-brutal-slate-texas-has-clear-path-to-playoff/,https://sportshub.cbsistatic.com/i/r/2024/07/30/c3d7c8ba-a717-45b0-8340-cd41dedd24c5/thumbnail/1200x675/acd16b9a786ef8b853449744703aac07/mertz-florida.jpg,2024-07-30T13:33:42Z,"There's no such thing as a ""light"" SEC football schedule. Even if a program loads its nonconference slate with proverbial cupcakes, once league play starts, things are always a grind week in and week… [+1255 chars]",CBS Sports
"{'id': None, 'name': 'BBC News'}",Simon Stone in San Diego,Man Utd join Real Betis in 'green' San Diego event,Real Betis CEO Ramon Alarcon accepts green initiative before Man Utd game doesn't fix bigger environmental impact.,https://www.bbc.com/sport/football/articles/cxw2zjn4kpmo,https://ichef.bbci.co.uk/news/1024/branded_sport/39ba/live/651d83f0-4e2e-11ef-aebc-6de4d31bf5cd.jpg,2024-07-30T12:48:36Z,Real Betis chief executive Ramon Alarcon accepts an environmental initiative called The Greenest Game being held before their fixture with Manchester United in San Diego does not address the bigger i… [+2415 chars],BBC News
"{'id': None, 'name': 'Sky Sports'}",,Babunski reflects on training with Messi and Xavi ahead of Dundee derby,"Dundee United new-by David Babunski says learning the Barcelona way from the likes Xavi, Andres Iniesta and Lionel Messi was the most enriching period of his career.",https://www.skysports.com/football/news/11095/13187404/barcelona-training-with-lionel-messi-xavi-and-andres-iniesta-enriched-me-says-dundee-uniteds-david-babunski-ahead-of-derby,https://e0.365dm.com/24/07/1600x900/skysports-david-babunski-dundee_6643040.jpg?20240730160537,2024-07-30T12:08:00Z,"Dundee United new-by David Babunski says learning the Barcelona way from the likes Xavi, Andres Iniesta and Lionel Messi was the most enriching period of his career.
North Macedonia international Ba… [+5048 chars]",Sky Sports
